0,0,0,0,0,0.06,41.62,38634.38,421.28,0,,
0,0,0,2,0,5.35,328.32,38611.24,396.96,0,,
0,0,0,2,0.7,0,16.13,38600.74,382.8,0,,
0,0,0,3,2.31,0.09,70.49,38593.85,374.91,0,,
0,0,0,3,4.59,1.43,20.28,38587.6,367.89,0,,
0,0,4,7.84,2.43,35.94,38581.08,361.03,376.63,0,,
0,0,0,3,2.35,0,61.69,38594.17,376.63,0,,
0,0,0,4,5.92,0.09,34.83,38584.69,366.44,0,,
0,0,0,4,5.62,0.06,43.23,38584.25,368.86,0,,
0,0,0,4,9.46,0.38,38.42,38576.57,359.46,0,,
0,0,0,1,0,0.06,119.58,38616.52,407.92,0,,
1,0,0,4,10.97,8.11,102.73,38571.21,355.97,0,,
1,1,7.1,0,0,1.46,36.29,38621.84,418.25,0,,
1,2,1.2,4,13.71,14.35,35.11,38564.57,349.89,0,,
1,1,7.1,4,10.28,19.86,43.96,38567.46,356.02,0,,
2,3,1.2,4,13.39,21.5,43.03,38561.53,348.94,0,,
0,0,0,1,0.06,0,58.98,38685.11,465.18,0,,
1,0,0,1,0.05,0.06,25.83,38674.23,455.1,0,,
0,0,0,1,17.89,0.06,16.07,38592.94,368.33,0,,
0,0,0,1,0.05,0,61.29,38683.97,467.2,0,,
0,0,0,1,0.05,0.06,39.08,38676.23,458.7,0,,
1,1,1.7,1,0.05,0.06,38.19,38669.73,451.48,0,,
1,1,1.7,1,0.05,0.06,50.08,38674.13,457.78,0,,
1,1,1.7,1,0.05,3,47.43,38664.67,447.7,0,,
2,2,1.7,1,0.04,10.52,120.12,38670.96,459.5,0,,
1,1,1.7,1,0.04,6.95,43.75,38663.43,450.43,0,,
1,1,1.7,1,0.04,9.16,35.29,38658.92,445.16,0,,
1,1,1.7,1,0.04,13.04,30.53,38653.33,438.89,0,,
1,1,1.7,1,0.04,17.85,37.09,38648.17,433.02,0,,
1,1,1.7,2,3.05,4.25,8.61,38638.98,421.83,0,,
1,1,1.7,2,3.05,4.25,8.61,38638.98,421.83,0,,
1,1,1.7,2,0.04,20.42,28.45,38646.39,432.74,0,,
1,1,1.7,2,2.69,5.63,8.64,38636.05,420.08,0,,
1,1,1.7,4,2.73,4.92,5.53,38632.22,417.17,0,,
2,3,1.7,1,0.01,21.53,33.44,38656.94,447.52,0,,
2,3,1.7,4,0.04,25.08,24.62,38646.23,435.28,0,,
2,1,1.7,4,0.14,18.35,33.58,38636.97,424.75,0,,
2,3,1.7,1,0,26.37,58.62,38663.33,455.99,0,,
2,3,1.7,1,0,27.31,31.1,38656.32,448.67,0,,
2,3,1.7,1,0,35.16,27.24,38659.61,454.72,0,,
2,3,1.7,3,0,32.63,36.12,38650.28,443.56,0,,
